id,recipeId,level,actions,config,_comment
57,6,7,"[{
	""ingridient"": 3,
	""count"": 1,
	""steps"": [{
		""id"": 7
	}, {
		""id"": 38,
		""dish"": 9
	}]
}, {
	""ingridient"": 9,
	""count"": 3,
	""steps"": [{
		""id"": 8
	}, {
		""id"": 38,
		""dish"": 17
	}]
}, {
	""ingridient"": 7,
	""count"": 1,
	""steps"": [{
		""id"": 7
	}, {
		""id"": 38,
		""dish"": 3
	}]
}, {
	""ingridient"": 8,
	""count"": 2,
	""steps"": [{
		""id"": 7
	}]
}]","",Жульен
58,6,8,"[{
	""ingridient"": 3,
	""count"": 1,
	""steps"": [{
		""id"": 7
	}, {
		""id"": 39,
		""dish"": 9
	}]
}, {
	""ingridient"": 9,
	""count"": 3,
	""steps"": [{
		""id"": 8
	}, {
		""id"": 39,
		""dish"": 17
	}]
}, {
	""ingridient"": 7,
	""count"": 1,
	""steps"": [{
		""id"": 7
	}, {
		""id"": 39,
		""dish"": 3
	}]
}, {
	""ingridient"": 8,
	""count"": 2,
	""steps"": [{
		""id"": 7
	}]
}]","",Жульен
59,6,9,"[{
	""ingridient"": 3,
	""count"": 1,
	""steps"": [{
		""id"": 7
	}, {
		""id"": 40,
		""dish"": 9
	}]
}, {
	""ingridient"": 9,
	""count"": 3,
	""steps"": [{
		""id"": 8
	}, {
		""id"": 40,
		""dish"": 17
	}]
}, {
	""ingridient"": 7,
	""count"": 1,
	""steps"": [{
		""id"": 7
	}, {
		""id"": 40,
		""dish"": 3
	}]
}, {
	""ingridient"": 8,
	""count"": 2,
	""steps"": [{
		""id"": 7
	}]
}]","",Жульен
60,6,10,"[{
	""ingridient"": 3,
	""count"": 1,
	""steps"": [{
		""id"": 7
	}, {
		""id"": 41,
		""dish"": 9
	}]
}, {
	""ingridient"": 9,
	""count"": 3,
	""steps"": [{
		""id"": 8
	}, {
		""id"": 41,
		""dish"": 17
	}]
}, {
	""ingridient"": 7,
	""count"": 1,
	""steps"": [{
		""id"": 7
	}, {
		""id"": 41,
		""dish"": 3
	}]
}, {
	""ingridient"": 8,
	""count"": 2,
	""steps"": [{
		""id"": 7
	}]
}]","",Жульен
61,7,1,"[{""ingridient"": 8, ""steps"": [{""id"": 8}]}, {""ingridient"": 2,""count"": 2,""steps"": [{""id"": 8},{""id"": 13,""dish"": 4}]}]","",Чили: лук + мясо (жарить)
62,7,2,"[{""ingridient"": 8, ""steps"": [{""id"": 9},{""id"": 3}]}, {""ingridient"": 2,""count"": 2,""steps"": [{""id"": 9},{""id"": 14, ""dish"": 4}]}]","",Лук (шинковать) + мясо (жарить)
63,7,3,"[{""ingridient"": 8, ""steps"": [{""id"": 10}]}, {""ingridient"": 2, ""count"":2,""steps"": [{""id"": 10},{""id"": 15, ""dish"": 4}]}, {""ingridient"": 11, ""count"":2,""steps"": [{""id"": 10},{""id"": 15, ""dish"": 5}]}]","",Лук (шинковать) + мясо (жарить) + фасоль (тушить)
64,7,4,"[{""ingridient"": 8, ""steps"": [{""id"": 11},{""id"": 3}]}, {""ingridient"": 2, ""count"":2,""steps"": [{""id"": 11},{""id"": 16, ""dish"": 4}]}, {""ingridient"":11, ""count"":2,""steps"": [{""id"": 11},{""id"": 16, ""dish"": 5}]},{""ingridient"": 5, ""steps"": [{""id"": 11}]}]","",Лук (шинковать) + мясо (жарить) + фасоль (тушить) + перец чили
65,7,5,"[{""ingridient"": 8, ""steps"": [{""id"": 12},{""id"": 3}]}, {""ingridient"": 2, ""count"":2,""steps"": [{""id"": 12},{""id"": 17, ""dish"": 4}]}, {""ingridient"": 11, ""count"":2,""steps"": [{""id"": 12},{""id"": 17, ""dish"": 5}]},{""ingridient"": 5,""steps"": [{""id"": 12},{""id"": 5}]}]","",Лук (шинковать) + мясо (жарить) + фасоль (тушить) + перец чили (резать)
66,7,6,"[{""ingridient"": 8, ""steps"": [{""id"": 8}]}, {""ingridient"": 2,""count"": 2,""steps"": [{""id"": 8},{""id"": 13,""dish"": 4}]}]","",Чили: лук + мясо (жарить)
67,7,7,"[{""ingridient"": 8, ""steps"": [{""id"": 9},{""id"": 3}]}, {""ingridient"": 2,""count"": 2,""steps"": [{""id"": 9},{""id"": 14, ""dish"": 4}]}]","",Лук (шинковать) + мясо (жарить)
68,7,8,"[{""ingridient"": 8, ""steps"": [{""id"": 10}]}, {""ingridient"": 2, ""count"":2,""steps"": [{""id"": 10},{""id"": 15, ""dish"": 4}]}, {""ingridient"": 11, ""count"":2,""steps"": [{""id"": 10},{""id"": 15, ""dish"": 5}]}]","",Лук (шинковать) + мясо (жарить) + фасоль (тушить)
69,7,9,"[{""ingridient"": 8, ""steps"": [{""id"": 11},{""id"": 3}]}, {""ingridient"": 2, ""count"":2,""steps"": [{""id"": 11},{""id"": 16, ""dish"": 4}]}, {""ingridient"":11, ""count"":2,""steps"": [{""id"": 11},{""id"": 16, ""dish"": 5}]},{""ingridient"": 5, ""steps"": [{""id"": 11}]}]","",Лук (шинковать) + мясо (жарить) + фасоль (тушить) + перец чили
70,7,10,"[{""ingridient"": 8, ""steps"": [{""id"": 12},{""id"": 3}]}, {""ingridient"": 2, ""count"":2,""steps"": [{""id"": 12},{""id"": 17, ""dish"": 4}]}, {""ingridient"": 11, ""count"":2,""steps"": [{""id"": 12},{""id"": 17, ""dish"": 5}]},{""ingridient"": 5,""steps"": [{""id"": 12},{""id"": 5}]}]","",Лук (шинковать) + мясо (жарить) + фасоль (тушить) + перец чили (резать)
71,8,1,"[{
	""ingridient"": 38,
	""steps"": [{
		""id"": 7
	}, {
		""id"": 17,
		""dish"": 5
	}]
}, {
	""ingridient"": 43,
	""count"": 1,
	""steps"": [{
		""id"": 7
	},{
		""id"": 17,
                ""dish"": 7
	}]
}, {
	""ingridient"": 40,
	""count"": 2,
	""steps"": [{
		""id"": 7
	}]
}, {
	""ingridient"": 25,
	""count"": 2,
	""steps"": [{
		""id"": 7
	}, {
		""id"": 17,
                ""dish"": 3
	}]
}]","",паста с трюфелЯми: паста (кастрюля без крышки) + трюфели
72,8,2,"[{
	""ingridient"": 38,
	""steps"": [{
		""id"": 7
	}, {
		""id"": 2,
		""dish"": 5
	}]
}, {
	""ingridient"": 43,
	""count"": 1,
	""steps"": [{
		""id"": 7
	},{
		""id"": 2,
                ""dish"": 7
	}]
}, {
	""ingridient"": 40,
	""count"": 2,
	""steps"": [{
		""id"": 7
	}]
}, {
	""ingridient"": 25,
	""count"": 2,
	""steps"": [{
		""id"": 7
	}, {
		""id"": 2,
                ""dish"": 3
	}]
}]","",паста с трюфелЯми: паста (кастрюля без крышки) + трюфели (радар)
73,8,3,"[{
	""ingridient"": 38,
	""steps"": [{
		""id"": 7
	}, {
		""id"": 15,
		""dish"": 5
	}]
}, {
	""ingridient"": 43,
	""count"": 1,
	""steps"": [{
		""id"": 7
	},{
		""id"": 15,
                ""dish"": 7
	}]
}, {
	""ingridient"": 40,
	""count"": 2,
	""steps"": [{
		""id"": 7
	}]
}, {
	""ingridient"": 25,
	""count"": 2,
	""steps"": [{
		""id"": 7
	}, {
		""id"": 15,
                ""dish"": 3
	}]
}]","",паста с трюфелЯми: паста (кастрюля без крышки) + трюфели (радар)
74,8,4,"[{
	""ingridient"": 38,
	""steps"": [{
		""id"": 7
	}, {
		""id"": 16,
		""dish"": 5
	}]
}, {
	""ingridient"": 43,
	""count"": 1,
	""steps"": [{
		""id"": 7
	},{
		""id"": 16,
                ""dish"": 7
	}]
}, {
	""ingridient"": 40,
	""count"": 2,
	""steps"": [{
		""id"": 7
	}]
}, {
	""ingridient"": 25,
	""count"": 2,
	""steps"": [{
		""id"": 7
	}, {
		""id"": 16,
                ""dish"": 3
	}]
}]","",паста с трюфелЯми: паста (кастрюля без крышки) + трюфели (радар)
75,8,5,"[{
	""ingridient"": 38,
	""steps"": [{
		""id"": 7
	}, {
		""id"": 22,
		""dish"": 5
	}]
}, {
	""ingridient"": 43,
	""count"": 1,
	""steps"": [{
		""id"": 7
	},{
		""id"": 22,
                ""dish"": 7
	}]
}, {
	""ingridient"": 40,
	""count"": 2,
	""steps"": [{
		""id"": 7
	}]
}, {
	""ingridient"": 25,
	""count"": 2,
	""steps"": [{
		""id"": 7
	}, {
		""id"": 22,
                ""dish"": 3
	}]
}]","",паста с трюфелЯми: паста (кастрюля без крышки) + трюфели (радар)
76,8,6,"[{
	""ingridient"": 38,
	""steps"": [{
		""id"": 7
	}, {
		""id"": 37,
		""dish"": 5
	}]
}, {
	""ingridient"": 43,
	""count"": 1,
	""steps"": [{
		""id"": 7
	},{
		""id"": 37,
                ""dish"": 7
	}]
}, {
	""ingridient"": 40,
	""count"": 2,
	""steps"": [{
		""id"": 7
	}]
}, {
	""ingridient"": 25,
	""count"": 2,
	""steps"": [{
		""id"": 7
	}, {
		""id"": 37,
                ""dish"": 3
	}]
}]","",паста с трюфелЯми: паста (кастрюля без крышки) + трюфели
77,8,7,"[{
	""ingridient"": 38,
	""steps"": [{
		""id"": 7
	}, {
		""id"": 38,
		""dish"": 5
	}]
}, {
	""ingridient"": 43,
	""count"": 1,
	""steps"": [{
		""id"": 7
	},{
		""id"": 38,
                ""dish"": 7
	}]
}, {
	""ingridient"": 40,
	""count"": 2,
	""steps"": [{
		""id"": 7
	}]
}, {
	""ingridient"": 25,
	""count"": 2,
	""steps"": [{
		""id"": 7
	}, {
		""id"": 38,
                ""dish"": 3
	}]
}]","",паста с трюфелЯми: паста (кастрюля без крышки) + трюфели (радар)
78,8,8,"[{
	""ingridient"": 38,
	""steps"": [{
		""id"": 7
	}, {
		""id"": 39,
		""dish"": 5
	}]
}, {
	""ingridient"": 43,
	""count"": 1,
	""steps"": [{
		""id"": 7
	},{
		""id"": 39,
                ""dish"": 7
	}]
}, {
	""ingridient"": 40,
	""count"": 2,
	""steps"": [{
		""id"": 7
	}]
}, {
	""ingridient"": 25,
	""count"": 2,
	""steps"": [{
		""id"": 7
	}, {
		""id"": 39,
                ""dish"": 3
	}]
}]","",паста с трюфелЯми: паста (кастрюля без крышки) + трюфели (радар)
79,8,9,"[{
	""ingridient"": 38,
	""steps"": [{
		""id"": 7
	}, {
		""id"": 40,
		""dish"": 5
	}]
}, {
	""ingridient"": 43,
	""count"": 1,
	""steps"": [{
		""id"": 7
	},{
		""id"": 40,
                ""dish"": 7
	}]
}, {
	""ingridient"": 40,
	""count"": 2,
	""steps"": [{
		""id"": 7
	}]
}, {
	""ingridient"": 25,
	""count"": 2,
	""steps"": [{
		""id"": 7
	}, {
		""id"": 40,
                ""dish"": 3
	}]
}]","",паста с трюфелЯми: паста (кастрюля без крышки) + трюфели (радар)
80,8,10,"[{
	""ingridient"": 38,
	""steps"": [{
		""id"": 7
	}, {
		""id"": 41,
		""dish"": 5
	}]
}, {
	""ingridient"": 43,
	""count"": 1,
	""steps"": [{
		""id"": 7
	},{
		""id"": 41,
                ""dish"": 7
	}]
}, {
	""ingridient"": 40,
	""count"": 2,
	""steps"": [{
		""id"": 7
	}]
}, {
	""ingridient"": 25,
	""count"": 2,
	""steps"": [{
		""id"": 7
	}, {
		""id"": 41,
                ""dish"": 3
	}]
}]","",паста с трюфелЯми: паста (кастрюля без крышки) + трюфели (радар)
81,9,1,"[{
	""ingridient"": 27,
	""steps"": [{
		""id"": 7
	}, {
		""id"": 17,
		""dish"": 25
	}]
}, {
	""ingridient"": 37,
	""count"": 3,
	""steps"": [{
		""id"": 7
	}, {
		""id"": 17,
		""dish"": 37
	}]
}, {
	""ingridient"": 25,
	""count"": 1,
	""steps"": [{
		""id"": 7
	}, {
		""id"": 17,
		""dish"": 8
	}]
}, {
	""ingridient"": 10,
	""count"": 2,
	""steps"": [{
		""id"": 7
	}, {
		""id"": 17,
		""dish"": 35
	}]
}]","",нога ягненка: нога ягненка (противень) + картошка (горшочек) + чеснок
82,9,2,"[{
	""ingridient"": 27,
	""steps"": [{
		""id"": 7
	}, {
		""id"": 2,
		""dish"": 25
	}]
}, {
	""ingridient"": 37,
	""count"": 3,
	""steps"": [{
		""id"": 7
	}, {
		""id"": 2,
		""dish"": 37
	}]
}, {
	""ingridient"": 25,
	""count"": 1,
	""steps"": [{
		""id"": 7
	}, {
		""id"": 2,
		""dish"": 8
	}]
}, {
	""ingridient"": 10,
	""count"": 2,
	""steps"": [{
		""id"": 7
	}, {
		""id"": 2,
		""dish"": 35
	}]
}]","",нога ягненка: нога ягненка (противень) + картошка (горшочек) + чеснок
83,9,3,"[{
	""ingridient"": 27,
	""steps"": [{
		""id"": 7
	}, {
		""id"": 15,
		""dish"": 25
	}]
}, {
	""ingridient"": 37,
	""count"": 3,
	""steps"": [{
		""id"": 7
	}, {
		""id"": 15,
		""dish"": 37
	}]
}, {
	""ingridient"": 25,
	""count"": 1,
	""steps"": [{
		""id"": 7
	}, {
		""id"": 15,
		""dish"": 8
	}]
}, {
	""ingridient"": 10,
	""count"": 2,
	""steps"": [{
		""id"": 7
	}, {
		""id"": 15,
		""dish"": 35
	}]
}]","",нога ягненка: нога ягненка (противень) + картошка (горшочек) + чеснок
84,9,4,"[{
	""ingridient"": 27,
	""steps"": [{
		""id"": 7
	}, {
		""id"": 16,
		""dish"": 25
	}]
}, {
	""ingridient"": 37,
	""count"": 3,
	""steps"": [{
		""id"": 7
	}, {
		""id"": 16,
		""dish"": 37
	}]
}, {
	""ingridient"": 25,
	""count"": 1,
	""steps"": [{
		""id"": 7
	}, {
		""id"": 16,
		""dish"": 8
	}]
}, {
	""ingridient"": 10,
	""count"": 2,
	""steps"": [{
		""id"": 7
	}, {
		""id"": 16,
		""dish"": 35
	}]
}]","",нога ягненка: нога ягненка (противень) + картошка (горшочек) + чеснок
85,9,5,"[{
	""ingridient"": 27,
	""steps"": [{
		""id"": 7
	}, {
		""id"": 22,
		""dish"": 25
	}]
}, {
	""ingridient"": 37,
	""count"": 3,
	""steps"": [{
		""id"": 7
	}, {
		""id"": 22,
		""dish"": 37
	}]
}, {
	""ingridient"": 25,
	""count"": 1,
	""steps"": [{
		""id"": 7
	}, {
		""id"": 22,
		""dish"": 8
	}]
}, {
	""ingridient"": 10,
	""count"": 2,
	""steps"": [{
		""id"": 7
	}, {
		""id"": 22,
		""dish"": 35
	}]
}]","",нога ягненка: нога ягненка (противень) + картошка (горшочек) + чеснок
86,9,6,"[{
	""ingridient"": 27,
	""steps"": [{
		""id"": 7
	}, {
		""id"": 37,
		""dish"": 25
	}]
}, {
	""ingridient"": 37,
	""count"": 3,
	""steps"": [{
		""id"": 7
	}, {
		""id"": 37,
		""dish"": 37
	}]
}, {
	""ingridient"": 25,
	""count"": 1,
	""steps"": [{
		""id"": 7
	}, {
		""id"": 37,
		""dish"": 8
	}]
}, {
	""ingridient"": 10,
	""count"": 2,
	""steps"": [{
		""id"": 7
	}, {
		""id"": 37,
		""dish"": 35
	}]
}]","",нога ягненка: нога ягненка (противень) + картошка (горшочек) + чеснок
87,9,7,"[{
	""ingridient"": 27,
	""steps"": [{
		""id"": 7
	}, {
		""id"": 38,
		""dish"": 25
	}]
}, {
	""ingridient"": 37,
	""count"": 3,
	""steps"": [{
		""id"": 7
	}, {
		""id"": 38,
		""dish"": 37
	}]
}, {
	""ingridient"": 25,
	""count"": 1,
	""steps"": [{
		""id"": 7
	}, {
		""id"": 38,
		""dish"": 8
	}]
}, {
	""ingridient"": 10,
	""count"": 2,
	""steps"": [{
		""id"": 7
	}, {
		""id"": 38,
		""dish"": 35
	}]
}]","",нога ягненка: нога ягненка (противень) + картошка (горшочек) + чеснок
88,9,8,"[{
	""ingridient"": 27,
	""steps"": [{
		""id"": 7
	}, {
		""id"": 39,
		""dish"": 25
	}]
}, {
	""ingridient"": 37,
	""count"": 3,
	""steps"": [{
		""id"": 7
	}, {
		""id"": 39,
		""dish"": 37
	}]
}, {
	""ingridient"": 25,
	""count"": 1,
	""steps"": [{
		""id"": 7
	}, {
		""id"": 39,
		""dish"": 8
	}]
}, {
	""ingridient"": 10,
	""count"": 2,
	""steps"": [{
		""id"": 7
	}, {
		""id"": 39,
		""dish"": 35
	}]
}]","",нога ягненка: нога ягненка (противень) + картошка (горшочек) + чеснок
89,9,9,"[{
	""ingridient"": 27,
	""steps"": [{
		""id"": 7
	}, {
		""id"": 40,
		""dish"": 25
	}]
}, {
	""ingridient"": 37,
	""count"": 3,
	""steps"": [{
		""id"": 7
	}, {
		""id"": 40,
		""dish"": 37
	}]
}, {
	""ingridient"": 25,
	""count"": 1,
	""steps"": [{
		""id"": 7
	}, {
		""id"": 40,
		""dish"": 8
	}]
}, {
	""ingridient"": 10,
	""count"": 2,
	""steps"": [{
		""id"": 7
	}, {
		""id"": 40,
		""dish"": 35
	}]
}]","",нога ягненка: нога ягненка (противень) + картошка (горшочек) + чеснок
90,9,10,"[{
	""ingridient"": 27,
	""steps"": [{
		""id"": 7
	}, {
		""id"": 41,
		""dish"": 25
	}]
}, {
	""ingridient"": 37,
	""count"": 3,
	""steps"": [{
		""id"": 7
	}, {
		""id"": 41,
		""dish"": 37
	}]
}, {
	""ingridient"": 25,
	""count"": 1,
	""steps"": [{
		""id"": 7
	}, {
		""id"": 41,
		""dish"": 8
	}]
}, {
	""ingridient"": 10,
	""count"": 2,
	""steps"": [{
		""id"": 7
	}, {
		""id"": 41,
		""dish"": 35
	}]
}]","",нога ягненка: нога ягненка (противень) + картошка (горшочек) + чеснок
91,10,1,"[{
	""ingridient"": 37,
	""count"": 3,
	""steps"": [{
		""id"": 12
	}, {
		""id"": 17,
		""dish"": 19
	}]
}, {
	""ingridient"": 3,
	""count"": 1,
	""steps"": [{
		""id"": 12
	}, {
		""id"": 17,
		""dish"": 9
	}]
}, {
	""ingridient"": 31,
	""count"": 2,
	""steps"": [{
		""id"": 12
	}]
}, {
	""ingridient"": 33,
	""count"": 2,
	""steps"": [{
		""id"": 12
	}, {
		""id"": 17,
		""dish"": 3
	}]
}]","",картофельный гратен: картошка (плошка) + молоко + лук (сковородка( + сыр (grow)
92,10,2,"[{
	""ingridient"": 37,
	""count"": 3,
	""steps"": [{
		""id"": 12
	}, {
		""id"": 2,
		""dish"": 19
	}]
}, {
	""ingridient"": 3,
	""count"": 1,
	""steps"": [{
		""id"": 12
	}, {
		""id"": 2,
		""dish"": 9
	}]
}, {
	""ingridient"": 31,
	""count"": 2,
	""steps"": [{
		""id"": 12
	}]
}, {
	""ingridient"": 33,
	""count"": 2,
	""steps"": [{
		""id"": 12
	}, {
		""id"": 2,
		""dish"": 3
	}]
}]","",картофельный гратен: картошка (плошка) + молоко + лук (сковородка( + сыр (grow)
93,10,3,"[{
	""ingridient"": 37,
	""count"": 3,
	""steps"": [{
		""id"": 12
	}, {
		""id"": 15,
		""dish"": 19
	}]
}, {
	""ingridient"": 3,
	""count"": 1,
	""steps"": [{
		""id"": 12
	}, {
		""id"": 15,
		""dish"": 9
	}]
}, {
	""ingridient"": 31,
	""count"": 2,
	""steps"": [{
		""id"": 12
	}]
}, {
	""ingridient"": 33,
	""count"": 2,
	""steps"": [{
		""id"": 12
	}, {
		""id"": 15,
		""dish"": 3
	}]
}]","",картофельный гратен: картошка (плошка) + молоко + лук (сковородка( + сыр (grow)
94,10,4,"[{
	""ingridient"": 37,
	""count"": 3,
	""steps"": [{
		""id"": 12
	}, {
		""id"": 16,
		""dish"": 19
	}]
}, {
	""ingridient"": 3,
	""count"": 1,
	""steps"": [{
		""id"": 12
	}, {
		""id"": 16,
		""dish"": 9
	}]
}, {
	""ingridient"": 31,
	""count"": 2,
	""steps"": [{
		""id"": 12
	}]
}, {
	""ingridient"": 33,
	""count"": 2,
	""steps"": [{
		""id"": 12
	}, {
		""id"": 16,
		""dish"": 3
	}]
}]","",картофельный гратен: картошка (плошка) + молоко + лук (сковородка( + сыр (grow)
95,10,5,"[{
	""ingridient"": 37,
	""count"": 3,
	""steps"": [{
		""id"": 12
	}, {
		""id"": 22,
		""dish"": 19
	}]
}, {
	""ingridient"": 3,
	""count"": 1,
	""steps"": [{
		""id"": 12
	}, {
		""id"": 22,
		""dish"": 9
	}]
}, {
	""ingridient"": 31,
	""count"": 2,
	""steps"": [{
		""id"": 12
	}]
}, {
	""ingridient"": 33,
	""count"": 2,
	""steps"": [{
		""id"": 12
	}, {
		""id"": 22,
		""dish"": 3
	}]
}]","",картофельный гратен: картошка (плошка) + молоко + лук (сковородка( + сыр (grow)
96,10,6,"[{
	""ingridient"": 37,
	""count"": 3,
	""steps"": [{
		""id"": 12
	}, {
		""id"": 37,
		""dish"": 19
	}]
}, {
	""ingridient"": 3,
	""count"": 1,
	""steps"": [{
		""id"": 12
	}, {
		""id"": 37,
		""dish"": 9
	}]
}, {
	""ingridient"": 31,
	""count"": 2,
	""steps"": [{
		""id"": 12
	}]
}, {
	""ingridient"": 33,
	""count"": 2,
	""steps"": [{
		""id"": 12
	}, {
		""id"": 37,
		""dish"": 3
	}]
}]","",картофельный гратен: картошка (плошка) + молоко + лук (сковородка( + сыр (grow)
97,10,7,"[{
	""ingridient"": 37,
	""count"": 3,
	""steps"": [{
		""id"": 12
	}, {
		""id"": 38,
		""dish"": 19
	}]
}, {
	""ingridient"": 3,
	""count"": 1,
	""steps"": [{
		""id"": 12
	}, {
		""id"": 38,
		""dish"": 9
	}]
}, {
	""ingridient"": 31,
	""count"": 2,
	""steps"": [{
		""id"": 12
	}]
}, {
	""ingridient"": 33,
	""count"": 2,
	""steps"": [{
		""id"": 12
	}, {
		""id"": 38,
		""dish"": 3
	}]
}]","",картофельный гратен: картошка (плошка) + молоко + лук (сковородка( + сыр (grow)
98,10,8,"[{
	""ingridient"": 37,
	""count"": 3,
	""steps"": [{
		""id"": 12
	}, {
		""id"": 39,
		""dish"": 19
	}]
}, {
	""ingridient"": 3,
	""count"": 1,
	""steps"": [{
		""id"": 12
	}, {
		""id"": 39,
		""dish"": 9
	}]
}, {
	""ingridient"": 31,
	""count"": 2,
	""steps"": [{
		""id"": 12
	}]
}, {
	""ingridient"": 33,
	""count"": 2,
	""steps"": [{
		""id"": 12
	}, {
		""id"": 39,
		""dish"": 3
	}]
}]","",картофельный гратен: картошка (плошка) + молоко + лук (сковородка( + сыр (grow)
99,10,9,"[{
	""ingridient"": 37,
	""count"": 3,
	""steps"": [{
		""id"": 12
	}, {
		""id"": 40,
		""dish"": 19
	}]
}, {
	""ingridient"": 3,
	""count"": 1,
	""steps"": [{
		""id"": 12
	}, {
		""id"": 40,
		""dish"": 9
	}]
}, {
	""ingridient"": 31,
	""count"": 2,
	""steps"": [{
		""id"": 12
	}]
}, {
	""ingridient"": 33,
	""count"": 2,
	""steps"": [{
		""id"": 12
	}, {
		""id"": 40,
		""dish"": 3
	}]
}]","",картофельный гратен: картошка (плошка) + молоко + лук (сковородка( + сыр (grow)
100,10,10,"[{
	""ingridient"": 37,
	""count"": 3,
	""steps"": [{
		""id"": 12
	}, {
		""id"": 41,
		""dish"": 19
	}]
}, {
	""ingridient"": 3,
	""count"": 1,
	""steps"": [{
		""id"": 12
	}, {
		""id"": 41,
		""dish"": 9
	}]
}, {
	""ingridient"": 31,
	""count"": 2,
	""steps"": [{
		""id"": 12
	}]
}, {
	""ingridient"": 33,
	""count"": 2,
	""steps"": [{
		""id"": 12
	}, {
		""id"": 41,
		""dish"": 3
	}]
}]","",картофельный гратен: картошка (плошка) + молоко + лук (сковородка( + сыр (grow)
101,11,1,"[{""ingridient"": 32,""count"": 2,""steps"": [{""id"": 10}]},{""ingridient"": 2,""count"": 1,""steps"": [{""id"": 10},{""id"": 17,""dish"": 6}]},{""ingridient"": 3,""count"": 1,""steps"": [{""id"": 10},{""id"": 17,""dish"": 9}]},{""ingridient"": 46,""count"": 2,""steps"": [{""id"": 10},{""id"": 17,""dish"": 25}]}]","",луковый суп
102,11,2,"[{""ingridient"": 32,""count"": 2,""steps"": [{""id"": 10}]},{""ingridient"": 2,""count"": 1,""steps"": [{""id"": 10},{""id"": 2,""dish"": 6}]},{""ingridient"": 3,""count"": 1,""steps"": [{""id"": 10},{""id"": 2,""dish"": 9}]},{""ingridient"": 46,""count"": 2,""steps"": [{""id"": 10},{""id"": 2,""dish"": 25}]}]","",луковый суп
103,11,3,"[{""ingridient"": 32,""count"": 2,""steps"": [{""id"": 10}]},{""ingridient"": 2,""count"": 1,""steps"": [{""id"": 10},{""id"": 15,""dish"": 6}]},{""ingridient"": 3,""count"": 1,""steps"": [{""id"": 10},{""id"": 15,""dish"": 9}]},{""ingridient"": 46,""count"": 2,""steps"": [{""id"": 10},{""id"": 15,""dish"": 25}]}]","",луковый суп
104,11,4,"[{""ingridient"": 32,""count"": 2,""steps"": [{""id"": 10}]},{""ingridient"": 2,""count"": 1,""steps"": [{""id"": 10},{""id"": 16,""dish"": 6}]},{""ingridient"": 3,""count"": 1,""steps"": [{""id"": 10},{""id"": 16,""dish"": 9}]},{""ingridient"": 46,""count"": 2,""steps"": [{""id"": 10},{""id"": 16,""dish"": 25}]}]","",луковый суп
105,11,5,"[{""ingridient"": 32,""count"": 2,""steps"": [{""id"": 10}]},{""ingridient"": 2,""count"": 1,""steps"": [{""id"": 10},{""id"": 22,""dish"": 6}]},{""ingridient"": 3,""count"": 1,""steps"": [{""id"": 10},{""id"": 22,""dish"": 9}]},{""ingridient"": 46,""count"": 2,""steps"": [{""id"": 10},{""id"": 22,""dish"": 25}]}]","",луковый суп
106,11,6,"[{""ingridient"": 32,""count"": 2,""steps"": [{""id"": 10}]},{""ingridient"": 2,""count"": 1,""steps"": [{""id"": 10},{""id"": 37,""dish"": 6}]},{""ingridient"": 3,""count"": 1,""steps"": [{""id"": 10},{""id"": 37,""dish"": 9}]},{""ingridient"": 46,""count"": 2,""steps"": [{""id"": 10},{""id"": 37,""dish"": 25}]}]","",луковый суп
107,11,7,"[{""ingridient"": 32,""count"": 2,""steps"": [{""id"": 10}]},{""ingridient"": 2,""count"": 1,""steps"": [{""id"": 10},{""id"": 38,""dish"": 6}]},{""ingridient"": 3,""count"": 1,""steps"": [{""id"": 10},{""id"": 38,""dish"": 9}]},{""ingridient"": 46,""count"": 2,""steps"": [{""id"": 10},{""id"": 38,""dish"": 25}]}]","",луковый суп
108,11,8,"[{""ingridient"": 32,""count"": 2,""steps"": [{""id"": 10}]},{""ingridient"": 2,""count"": 1,""steps"": [{""id"": 10},{""id"": 39,""dish"": 6}]},{""ingridient"": 3,""count"": 1,""steps"": [{""id"": 10},{""id"": 39,""dish"": 9}]},{""ingridient"": 46,""count"": 2,""steps"": [{""id"": 10},{""id"": 39,""dish"": 25}]}]","",луковый суп
109,11,9,"[{""ingridient"": 32,""count"": 2,""steps"": [{""id"": 10}]},{""ingridient"": 2,""count"": 1,""steps"": [{""id"": 10},{""id"": 40,""dish"": 6}]},{""ingridient"": 3,""count"": 1,""steps"": [{""id"": 10},{""id"": 40,""dish"": 9}]},{""ingridient"": 46,""count"": 2,""steps"": [{""id"": 10},{""id"": 40,""dish"": 25}]}]","",луковый суп
110,11,10,"[{""ingridient"": 32,""count"": 2,""steps"": [{""id"": 10}]},{""ingridient"": 2,""count"": 1,""steps"": [{""id"": 10},{""id"": 41,""dish"": 6}]},{""ingridient"": 3,""count"": 1,""steps"": [{""id"": 10},{""id"": 41,""dish"": 9}]},{""ingridient"": 46,""count"": 2,""steps"": [{""id"": 10},{""id"": 41,""dish"": 25}]}]","",луковый суп
111,12,1,"[{""ingridient"": 63,""count"": 3,""steps"": [{""id"": 10},{""id"": 17,""dish"": 25}]},{""ingridient"": 10,""count"": 1,""steps"": [{""id"": 10},{""id"": 17,""dish"": 7}]},{""ingridient"": 39,""count"": 2,""steps"": [{""id"": 10}]},{""ingridient"": 60,""count"": 1,""steps"": [{""id"": 10},{""id"": 17,""dish"": 7}]}]","",улитки
